workload summary | sessions=200 steps=1000 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12644186.000
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=42.6s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=43.1s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=43.6s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=44.1s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=44.6s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=45.1s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=45.6s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=46.1s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=46.6s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=47.1s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=47.6s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=48.1s
sessions 1/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=48.6s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000001 planned=0.2638 actual=0.2638 delta=+0.0000 server_cached_prompt_tokens=14917 server_prompt_tokens=56546
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=49.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=49.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=50.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=50.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=51.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=51.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=52.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=52.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=53.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=53.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=54.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=54.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=55.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=55.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=56.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=56.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=57.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=57.6s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=58.1s
sessions 1/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=58.6s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000002 planned=0.7704 actual=0.7704 delta=+0.0000 server_cached_prompt_tokens=56539 server_prompt_tokens=73390
sessions 1/200 | steps 9/1000 completed=9 submitted=12 active=3 failed=0 | elapsed=59.1s
sessions 1/200 | steps 9/1000 completed=9 submitted=12 active=3 failed=0 | elapsed=59.6s
sessions 1/200 | steps 9/1000 completed=9 submitted=12 active=3 failed=0 | elapsed=60.1s
sessions 1/200 | steps 9/1000 completed=9 submitted=12 active=3 failed=0 | elapsed=60.6s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000003 planned=0.9645 actual=0.9645 delta=+0.0000 server_cached_prompt_tokens=73383 server_prompt_tokens=76085
sessions 1/200 | steps 10/1000 completed=10 submitted=13 active=3 failed=0 | elapsed=61.1s
prefix hit rate | request_id=claude:4760bdfe-8ece-e305-f765-f9ca58dd2fe3_round_000004 planned=0.9973 actual=0.9973 delta=+0.0000 server_cached_prompt_tokens=76078 server_prompt_tokens=76285
sessions 2/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=61.6s
sessions 2/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=62.1s
sessions 2/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=62.6s
sessions 2/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=63.1s
sessions 2/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=63.6s
sessions 2/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=64.1s
sessions 2/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=64.6s
prefix hit rate | request_id=claude:b202e118-4e27-37ed-3dc3-8412fa03863d_round_000000 planned=0.6683 actual=0.0000 delta=-0.6683 server_cached_prompt_tokens=0 server_prompt_tokens=13801
prefix hit rate | request_id=claude:b202e118-4e27-37ed-3dc3-8412fa03863d_round_000001 planned=0.9491 actual=0.9491 delta=+0.0000 server_cached_prompt_tokens=13798 server_prompt_tokens=14538
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=65.1s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=65.6s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=66.1s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=66.7s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=67.2s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=67.7s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=68.2s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=68.7s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=69.2s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=69.7s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=70.2s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=70.7s
sessions 2/200 | steps 13/1000 completed=13 submitted=16 active=3 failed=0 | elapsed=71.2s
prefix hit rate | request_id=claude:b202e118-4e27-37ed-3dc3-8412fa03863d_round_000002 planned=0.4425 actual=0.4425 delta=+0.0000 server_cached_prompt_tokens=14531 server_prompt_tokens=32840
sessions 2/200 | steps 14/1000 completed=14 submitted=17 active=3 failed=0 | elapsed=71.7s
sessions 2/200 | steps 14/1000 completed=14 submitted=17 active=3 failed=0 | elapsed=72.2s
sessions 2/200 | steps 14/1000 completed=14 submitted=17 active=3 failed=0 | elapsed=72.7s
prefix hit rate | request_id=claude:b202e118-4e27-37ed-3dc3-8412fa03863d_round_000003 planned=0.8992 actual=0.8992 delta=+0.0000 server_cached_prompt_tokens=32833 server_prompt_tokens=36514
sessions 2/200 | steps 15/1000 completed=15 submitted=18 active=3 failed=0 | elapsed=73.2s
sessions 2/200 | steps 15/1000 completed=15 submitted=18 active=3 failed=0 | elapsed=73.7s
sessions 2/200 | steps 15/1000 completed=15 submitted=18 active=3 failed=0 | elapsed=74.2s
sessions 2/200 | steps 15/1000 completed=15 submitted=18 active=3 failed=0 | elapsed=74.7s
prefix hit rate | request_id=claude:b202e118-4e27-37ed-3dc3-8412fa03863d_round_000004 planned=0.9062 actual=0.9062 delta=+0.0000 server_cached_prompt_tokens=36507 server_prompt_tokens=40286
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=75.2s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=75.7s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=76.2s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=76.7s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=77.2s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=77.7s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=78.2s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=78.7s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=79.2s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=79.7s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=80.2s
sessions 3/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=80.7s
prefix hit rate | request_id=claude:00a24909-986f-18d3-c090-ab9e0603a55e_round_000001 planned=0.8645 actual=0.8645 delta=+0.0000 server_cached_prompt_tokens=16820 server_prompt_tokens=19456
sessions 3/200 | steps 17/1000 completed=17 submitted=19 active=2 failed=0 | elapsed=81.2s
sessions 3/200 | steps 17/1000 completed=17 submitted=19 active=2 failed=0 | elapsed=81.7s
sessions 3/200 | steps 17/1000 completed=17 submitted=19 active=2 failed=0 | elapsed=82.2s
sessions 3/200 | steps 17/1000 completed=17 submitted=19 active=2 failed=0 | elapsed=82.7s
prefix hit rate | request_id=codex:e304f9cf-6155-020b-5742-25559fbbb5e3_round_000000 planned=0.1696 actual=0.0000 delta=-0.1696 server_cached_prompt_tokens=0 server_prompt_tokens=14339
sessions 3/200 | steps 18/1000 completed=18 submitted=19 active=1 failed=0 | elapsed=83.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=19 active=1 failed=0 | elapsed=83.7s
sessions 3/200 | steps 18/1000 completed=18 submitted=19 active=1 failed=0 | elapsed=84.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=19 active=1 failed=0 | elapsed=84.7s
sessions 3/200 | steps 18/1000 completed=18 submitted=20 active=2 failed=0 | elapsed=85.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=20 active=2 failed=0 | elapsed=85.7s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=86.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=86.7s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=87.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=87.7s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=88.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=88.7s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=89.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=89.7s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=90.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=90.7s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=91.2s
sessions 3/200 | steps 18/1000 completed=18 submitted=21 active=3 failed=0 | elapsed=91.7s
prefix hit rate | request_id=codex:5723b0d4-428a-189c-52ca-08dd57567db0_round_000000 planned=0.5825 actual=0.0000 delta=-0.5825 server_cached_prompt_tokens=0 server_prompt_tokens=14722
sessions 3/200 | steps 19/1000 completed=19 submitted=21 active=2 failed=0 | elapsed=92.2s
sessions 3/200 | steps 19/1000 completed=19 submitted=21 active=2 failed=0 | elapsed=92.7s
sessions 3/200 | steps 19/1000 completed=19 submitted=21 active=2 failed=0 | elapsed=93.2s
sessions 3/200 | steps 19/1000 completed=19 submitted=21 active=2 failed=0 | elapsed=93.7s
sessions 3/200 | steps 19/1000 completed=19 submitted=21 active=2 failed=0 | elapsed=94.2s
prefix hit rate | request_id=codex:e304f9cf-6155-020b-5742-25559fbbb5e3_round_000001 planned=0.5433 actual=0.5433 delta=+0.0000 server_cached_prompt_tokens=13696 server_prompt_tokens=25209
sessions 3/200 | steps 20/1000 completed=20 submitted=21 active=1 failed=0 | elapsed=94.7s
sessions 3/200 | steps 20/1000 completed=20 submitted=21 active=1 failed=0 | elapsed=95.2s
sessions 3/200 | steps 20/1000 completed=20 submitted=21 active=1 failed=0 | elapsed=95.7s
prefix hit rate | request_id=claude:00a24909-986f-18d3-c090-ab9e0603a55e_round_000002 planned=0.8840 actual=0.8840 delta=+0.0000 server_cached_prompt_tokens=19454 server_prompt_tokens=22007
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=96.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=96.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=97.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=97.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=98.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=98.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=99.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=99.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=22 active=1 failed=0 | elapsed=100.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=100.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=101.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=101.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=102.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=102.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=103.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=103.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=104.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=104.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=105.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=105.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=106.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=106.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=107.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=107.7s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=108.2s
sessions 3/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=108.8s
prefix hit rate | request_id=codex:e304f9cf-6155-020b-5742-25559fbbb5e3_round_000002 planned=0.8067 actual=0.8067 delta=+0.0000 server_cached_prompt_tokens=24960 server_prompt_tokens=30941
sessions 3/200 | steps 22/1000 completed=22 submitted=24 active=2 failed=0 | elapsed=109.3s
sessions 3/200 | steps 22/1000 completed=22 submitted=24 active=2 failed=0 | elapsed=109.8s
prefix hit rate | request_id=codex:5723b0d4-428a-189c-52ca-08dd57567db0_round_000001 planned=0.7942 actual=0.7942 delta=+0.0000 server_cached_prompt_tokens=14208 server_prompt_tokens=17890
sessions 3/200 | steps 23/1000 completed=23 submitted=24 active=1 failed=0 | elapsed=110.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=24 active=1 failed=0 | elapsed=110.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=24 active=1 failed=0 | elapsed=111.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=25 active=2 failed=0 | elapsed=111.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=112.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=112.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=113.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=113.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=114.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=114.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=115.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=115.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=116.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=116.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=117.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=117.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=118.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=118.8s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=119.3s
sessions 3/200 | steps 23/1000 completed=23 submitted=26 active=3 failed=0 | elapsed=119.8s
