workload summary | sessions=200 steps=999 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12642024.000
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7904.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7904.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7905.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7905.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7906.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7906.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7907.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7907.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7908.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7908.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7909.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7909.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7910.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7910.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7911.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7911.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7912.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7912.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7913.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7913.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7914.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7914.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7915.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7915.8s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7916.3s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7916.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7917.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7917.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7918.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7918.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7919.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7919.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7920.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7920.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7921.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7921.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7922.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7922.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7923.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7923.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7924.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7924.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7925.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7925.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7926.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7926.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7927.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7927.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7928.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7928.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7929.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7929.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7930.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7930.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7931.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7931.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7932.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7932.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7933.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7933.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7934.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7934.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7935.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7935.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7936.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7936.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7937.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7937.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7938.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7938.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7939.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7939.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7940.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7940.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7941.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7941.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7942.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7942.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7943.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7943.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7944.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7944.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7945.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7945.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7946.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7946.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7947.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7947.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7948.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7948.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7949.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7949.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7950.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7950.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7951.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7951.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7952.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7952.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7953.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7953.9s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7954.4s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7955.1s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7955.6s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7956.1s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7956.6s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7957.1s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7957.6s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7958.1s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7958.6s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7959.1s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7959.6s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7960.1s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7960.6s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7961.1s
sessions 45/200 | steps 225/999 completed=225 submitted=225 active=0 failed=0 | elapsed=7961.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7962.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7962.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7963.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7963.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7964.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7964.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7965.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7965.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7966.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7966.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7967.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7967.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7968.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7968.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7969.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7969.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7970.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7970.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7971.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7971.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7972.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7972.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7973.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7973.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7974.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7974.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7975.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7975.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7976.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7976.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7977.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7977.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7978.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7978.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7979.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7979.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7980.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7980.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7981.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7981.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7982.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7982.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7983.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7983.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7984.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7984.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7985.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7985.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7986.1s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7986.6s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7987.2s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7987.7s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7988.2s
sessions 45/200 | steps 225/999 completed=225 submitted=226 active=1 failed=0 | elapsed=7988.7s
prefix hit rate | request_id=claude:ceb61825-a6f7-3ef7-3eac-7c6689f1360a_round_000000 planned=0.9826 actual=0.0000 delta=-0.9826 server_cached_prompt_tokens=0 server_prompt_tokens=32216
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7989.2s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7989.7s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7990.2s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7990.7s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7991.2s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7991.7s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7992.2s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7992.7s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7993.2s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7993.7s
sessions 45/200 | steps 226/999 completed=226 submitted=226 active=0 failed=0 | elapsed=7994.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7994.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7995.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7995.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7996.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7996.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7997.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7997.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7998.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7998.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7999.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=7999.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8000.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8000.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8001.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8001.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8002.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8002.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8003.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8003.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8004.2s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8004.7s
sessions 45/200 | steps 226/999 completed=226 submitted=227 active=1 failed=0 | elapsed=8005.2s
prefix hit rate | request_id=claude:ceb61825-a6f7-3ef7-3eac-7c6689f1360a_round_000001 planned=0.9718 actual=0.9718 delta=+0.0000 server_cached_prompt_tokens=32215 server_prompt_tokens=33149
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8005.7s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8006.2s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8006.7s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8007.2s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8007.7s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8008.2s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8008.7s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8009.2s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8009.7s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8010.2s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8010.7s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8011.2s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8011.7s
sessions 45/200 | steps 227/999 completed=227 submitted=227 active=0 failed=0 | elapsed=8012.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8012.7s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8013.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8013.7s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8014.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8014.7s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8015.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8015.7s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8016.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8016.7s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8017.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8017.7s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8018.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8018.7s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8019.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8019.7s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8020.2s
sessions 45/200 | steps 227/999 completed=227 submitted=228 active=1 failed=0 | elapsed=8020.7s
prefix hit rate | request_id=claude:ceb61825-a6f7-3ef7-3eac-7c6689f1360a_round_000002 planned=0.9791 actual=0.9791 delta=+0.0000 server_cached_prompt_tokens=33148 server_prompt_tokens=33857
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8021.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8021.7s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8022.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8022.7s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8023.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8023.7s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8024.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8024.7s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8025.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8025.7s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8026.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8026.7s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8027.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8027.7s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8028.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8028.7s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8029.2s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8029.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8030.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8030.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8031.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8031.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8032.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8032.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8033.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8033.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8034.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8034.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8035.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8035.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8036.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8036.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8037.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8037.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8038.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8038.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8039.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8039.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8040.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8040.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8041.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8041.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8042.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8042.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8043.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8043.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8044.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8044.8s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8045.3s
sessions 45/200 | steps 228/999 completed=228 submitted=229 active=1 failed=0 | elapsed=8045.8s
