workload summary | sessions=200 steps=1000 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12644186.000
sessions 5/200 | steps 29/1000 completed=29 submitted=31 active=2 failed=0 | elapsed=286.7s
sessions 5/200 | steps 29/1000 completed=29 submitted=31 active=2 failed=0 | elapsed=287.2s
sessions 5/200 | steps 29/1000 completed=29 submitted=31 active=2 failed=0 | elapsed=287.7s
sessions 5/200 | steps 29/1000 completed=29 submitted=31 active=2 failed=0 | elapsed=288.2s
prefix hit rate | request_id=codex:75e248d0-c24b-1ef2-3ed7-1cf0d1fdc89b_round_000000 planned=0.7966 actual=0.0000 delta=-0.7966 server_cached_prompt_tokens=0 server_prompt_tokens=12212
sessions 5/200 | steps 30/1000 completed=30 submitted=31 active=1 failed=0 | elapsed=288.7s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=289.2s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=289.7s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=290.2s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=290.7s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=291.2s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=291.7s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=292.2s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=292.7s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=293.2s
sessions 5/200 | steps 30/1000 completed=30 submitted=32 active=2 failed=0 | elapsed=293.7s
prefix hit rate | request_id=claude:56b1baa4-4939-f8e0-783d-f9575b407e33_round_000002 planned=0.9586 actual=0.9586 delta=+0.0000 server_cached_prompt_tokens=20471 server_prompt_tokens=21354
sessions 5/200 | steps 31/1000 completed=31 submitted=32 active=1 failed=0 | elapsed=294.2s
sessions 5/200 | steps 31/1000 completed=31 submitted=32 active=1 failed=0 | elapsed=294.7s
sessions 5/200 | steps 31/1000 completed=31 submitted=32 active=1 failed=0 | elapsed=295.2s
sessions 5/200 | steps 31/1000 completed=31 submitted=32 active=1 failed=0 | elapsed=295.7s
sessions 5/200 | steps 31/1000 completed=31 submitted=32 active=1 failed=0 | elapsed=296.2s
prefix hit rate | request_id=codex:75e248d0-c24b-1ef2-3ed7-1cf0d1fdc89b_round_000001 planned=0.6708 actual=0.6708 delta=+0.0000 server_cached_prompt_tokens=12288 server_prompt_tokens=18318
sessions 5/200 | steps 32/1000 completed=32 submitted=32 active=0 failed=0 | elapsed=296.7s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=297.2s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=297.7s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=298.2s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=298.7s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=299.2s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=299.7s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=300.2s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=300.7s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=301.2s
sessions 5/200 | steps 32/1000 completed=32 submitted=33 active=1 failed=0 | elapsed=301.7s
sessions 5/200 | steps 32/1000 completed=32 submitted=34 active=2 failed=0 | elapsed=302.2s
sessions 5/200 | steps 32/1000 completed=32 submitted=34 active=2 failed=0 | elapsed=302.7s
prefix hit rate | request_id=claude:56b1baa4-4939-f8e0-783d-f9575b407e33_round_000003 planned=0.9061 actual=0.9061 delta=+0.0000 server_cached_prompt_tokens=21352 server_prompt_tokens=23565
sessions 5/200 | steps 33/1000 completed=33 submitted=34 active=1 failed=0 | elapsed=303.2s
sessions 5/200 | steps 33/1000 completed=33 submitted=34 active=1 failed=0 | elapsed=303.7s
sessions 5/200 | steps 33/1000 completed=33 submitted=34 active=1 failed=0 | elapsed=304.2s
sessions 5/200 | steps 33/1000 completed=33 submitted=34 active=1 failed=0 | elapsed=304.7s
prefix hit rate | request_id=codex:75e248d0-c24b-1ef2-3ed7-1cf0d1fdc89b_round_000002 planned=0.8446 actual=0.8446 delta=+0.0000 server_cached_prompt_tokens=18432 server_prompt_tokens=21824
sessions 5/200 | steps 34/1000 completed=34 submitted=34 active=0 failed=0 | elapsed=305.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=35 active=1 failed=0 | elapsed=305.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=35 active=1 failed=0 | elapsed=306.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=35 active=1 failed=0 | elapsed=306.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=35 active=1 failed=0 | elapsed=307.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=307.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=308.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=308.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=309.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=309.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=310.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=310.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=311.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=36 active=2 failed=0 | elapsed=311.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=312.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=312.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=313.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=313.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=314.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=314.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=315.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=315.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=316.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=316.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=317.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=317.7s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=318.2s
sessions 5/200 | steps 34/1000 completed=34 submitted=37 active=3 failed=0 | elapsed=318.7s
prefix hit rate | request_id=claude:544ad228-0234-7269-577d-2b774eec3b2f_round_000002 planned=0.8398 actual=0.0000 delta=-0.8398 server_cached_prompt_tokens=0 server_prompt_tokens=20300
sessions 5/200 | steps 35/1000 completed=35 submitted=37 active=2 failed=0 | elapsed=319.2s
prefix hit rate | request_id=codex:75e248d0-c24b-1ef2-3ed7-1cf0d1fdc89b_round_000003 planned=0.8187 actual=0.8187 delta=+0.0000 server_cached_prompt_tokens=22016 server_prompt_tokens=26891
sessions 5/200 | steps 36/1000 completed=36 submitted=37 active=1 failed=0 | elapsed=319.7s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=320.2s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=320.7s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=321.2s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=321.7s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=322.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=322.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=323.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=323.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=324.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=324.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=325.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=325.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=326.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=326.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=327.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=327.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=328.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=328.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=329.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=329.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=330.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=330.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=331.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=331.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=332.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=332.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=333.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=333.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=334.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=334.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=335.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=335.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=336.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=336.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=337.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=337.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=338.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=338.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=339.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=339.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=340.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=340.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=341.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=341.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=342.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=342.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=343.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=343.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=344.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=344.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=345.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=345.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=346.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=346.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=347.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=347.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=348.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=348.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=349.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=349.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=350.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=350.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=351.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=351.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=352.3s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=352.8s
sessions 5/200 | steps 36/1000 completed=36 submitted=38 active=2 failed=0 | elapsed=353.3s
prefix hit rate | request_id=claude:56b1baa4-4939-f8e0-783d-f9575b407e33_round_000004 planned=0.9531 actual=0.9531 delta=+0.0000 server_cached_prompt_tokens=23563 server_prompt_tokens=24722
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=353.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=354.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=354.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=355.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=355.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=356.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=356.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=357.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=357.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=358.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=358.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=359.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=359.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=360.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=360.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=361.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=361.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=362.3s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=362.8s
sessions 6/200 | steps 37/1000 completed=37 submitted=39 active=2 failed=0 | elapsed=363.3s
prefix hit rate | request_id=claude:9274d7bc-ce8d-cf9f-db57-8c28e8c40703_round_000000 planned=0.7471 actual=0.0000 delta=-0.7471 server_cached_prompt_tokens=0 server_prompt_tokens=11366
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=363.8s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=364.3s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=364.9s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=365.4s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=365.9s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=366.4s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=366.9s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=367.4s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=367.9s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=368.4s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=368.9s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=369.4s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=369.9s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=370.4s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=370.9s
sessions 6/200 | steps 38/1000 completed=38 submitted=40 active=2 failed=0 | elapsed=371.4s
prefix hit rate | request_id=claude:9274d7bc-ce8d-cf9f-db57-8c28e8c40703_round_000001 planned=0.8494 actual=0.8494 delta=+0.0000 server_cached_prompt_tokens=11363 server_prompt_tokens=13377
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=371.9s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=372.4s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=372.9s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=373.4s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=373.9s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=374.4s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=374.9s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=375.4s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=375.9s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=376.4s
sessions 6/200 | steps 39/1000 completed=39 submitted=41 active=2 failed=0 | elapsed=376.9s
prefix hit rate | request_id=claude:9274d7bc-ce8d-cf9f-db57-8c28e8c40703_round_000002 planned=0.9285 actual=0.9285 delta=+0.0000 server_cached_prompt_tokens=13376 server_prompt_tokens=14406
sessions 6/200 | steps 40/1000 completed=40 submitted=41 active=1 failed=0 | elapsed=377.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=377.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=378.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=378.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=379.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=379.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=380.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=380.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=381.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=381.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=382.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=382.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=383.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=383.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=384.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=384.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=385.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=385.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=386.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=42 active=2 failed=0 | elapsed=386.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=387.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=387.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=388.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=388.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=389.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=389.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=390.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=390.9s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=391.4s
sessions 6/200 | steps 40/1000 completed=40 submitted=43 active=3 failed=0 | elapsed=391.9s
prefix hit rate | request_id=claude:544ad228-0234-7269-577d-2b774eec3b2f_round_000003 planned=0.9095 actual=0.9095 delta=+0.0000 server_cached_prompt_tokens=20299 server_prompt_tokens=22318
sessions 6/200 | steps 41/1000 completed=41 submitted=43 active=2 failed=0 | elapsed=392.4s
sessions 6/200 | steps 41/1000 completed=41 submitted=43 active=2 failed=0 | elapsed=392.9s
sessions 6/200 | steps 41/1000 completed=41 submitted=43 active=2 failed=0 | elapsed=393.4s
sessions 6/200 | steps 41/1000 completed=41 submitted=43 active=2 failed=0 | elapsed=393.9s
sessions 6/200 | steps 41/1000 completed=41 submitted=43 active=2 failed=0 | elapsed=394.4s
sessions 6/200 | steps 41/1000 completed=41 submitted=43 active=2 failed=0 | elapsed=394.9s
prefix hit rate | request_id=codex:75e248d0-c24b-1ef2-3ed7-1cf0d1fdc89b_round_000004 planned=0.8746 actual=0.8746 delta=+0.0000 server_cached_prompt_tokens=27008 server_prompt_tokens=30879
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=395.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=395.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=396.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=396.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=397.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=397.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=398.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=398.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=399.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=399.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=400.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=400.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=401.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=401.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=402.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=402.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=403.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=403.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=404.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=404.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=405.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=405.9s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=406.4s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=407.0s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=407.5s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=408.0s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=408.5s
sessions 7/200 | steps 42/1000 completed=42 submitted=44 active=2 failed=0 | elapsed=409.0s
prefix hit rate | request_id=codex:c8667e3b-1855-9f0c-e314-649ffed8f29d_round_000000 planned=0.4972 actual=0.0000 delta=-0.4972 server_cached_prompt_tokens=0 server_prompt_tokens=15188
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=409.5s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=410.0s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=410.5s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=411.0s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=411.5s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=412.0s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=412.5s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=413.0s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=413.5s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=414.0s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=414.5s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=415.0s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=415.5s
sessions 7/200 | steps 43/1000 completed=43 submitted=45 active=2 failed=0 | elapsed=416.0s
