workload summary | sessions=200 steps=999 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12642024.000
sessions 0/200 | steps 2/999 completed=2 submitted=202 active=200 failed=0 | elapsed=31.1s
sessions 0/200 | steps 2/999 completed=2 submitted=202 active=200 failed=0 | elapsed=31.6s
sessions 0/200 | steps 2/999 completed=2 submitted=202 active=200 failed=0 | elapsed=32.1s
sessions 0/200 | steps 2/999 completed=2 submitted=202 active=200 failed=0 | elapsed=32.6s
sessions 0/200 | steps 2/999 completed=2 submitted=202 active=200 failed=0 | elapsed=33.1s
sessions 0/200 | steps 2/999 completed=2 submitted=202 active=200 failed=0 | elapsed=33.6s
sessions 0/200 | steps 2/999 completed=2 submitted=202 active=200 failed=0 | elapsed=34.1s
sessions 0/200 | steps 2/999 completed=2 submitted=202 active=200 failed=0 | elapsed=34.6s
prefix hit rate | request_id=claude:e15cb754-17a4-4e24-0e0f-7321dbabb58b_round_000000 planned=0.8251 actual=0.0000 delta=-0.8251 server_cached_prompt_tokens=0 server_prompt_tokens=15729
sessions 0/200 | steps 3/999 completed=3 submitted=202 active=199 failed=0 | elapsed=35.1s
sessions 0/200 | steps 3/999 completed=3 submitted=202 active=199 failed=0 | elapsed=35.6s
sessions 0/200 | steps 3/999 completed=3 submitted=202 active=199 failed=0 | elapsed=36.1s
sessions 0/200 | steps 3/999 completed=3 submitted=202 active=199 failed=0 | elapsed=36.6s
sessions 0/200 | steps 3/999 completed=3 submitted=202 active=199 failed=0 | elapsed=37.1s
sessions 0/200 | steps 3/999 completed=3 submitted=202 active=199 failed=0 | elapsed=37.6s
prefix hit rate | request_id=claude:77cb07ba-6a77-5799-a142-7f4fce191b92_round_000000 planned=0.8172 actual=0.0000 delta=-0.8172 server_cached_prompt_tokens=0 server_prompt_tokens=15981
sessions 0/200 | steps 4/999 completed=4 submitted=203 active=199 failed=0 | elapsed=38.1s
sessions 0/200 | steps 4/999 completed=4 submitted=203 active=199 failed=0 | elapsed=38.6s
sessions 0/200 | steps 4/999 completed=4 submitted=203 active=199 failed=0 | elapsed=39.1s
sessions 0/200 | steps 4/999 completed=4 submitted=203 active=199 failed=0 | elapsed=39.6s
sessions 0/200 | steps 4/999 completed=4 submitted=203 active=199 failed=0 | elapsed=40.1s
sessions 0/200 | steps 4/999 completed=4 submitted=203 active=199 failed=0 | elapsed=40.6s
sessions 0/200 | steps 4/999 completed=4 submitted=203 active=199 failed=0 | elapsed=41.1s
prefix hit rate | request_id=claude:746e38bb-0a4c-a2de-ed4b-36814019fa4f_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=15665
sessions 0/200 | steps 5/999 completed=5 submitted=203 active=198 failed=0 | elapsed=41.6s
sessions 0/200 | steps 5/999 completed=5 submitted=203 active=198 failed=0 | elapsed=42.1s
sessions 0/200 | steps 5/999 completed=5 submitted=203 active=198 failed=0 | elapsed=42.6s
sessions 0/200 | steps 5/999 completed=5 submitted=203 active=198 failed=0 | elapsed=43.1s
sessions 0/200 | steps 5/999 completed=5 submitted=203 active=198 failed=0 | elapsed=43.6s
sessions 0/200 | steps 5/999 completed=5 submitted=203 active=198 failed=0 | elapsed=44.1s
sessions 0/200 | steps 5/999 completed=5 submitted=203 active=198 failed=0 | elapsed=44.6s
sessions 0/200 | steps 5/999 completed=5 submitted=203 active=198 failed=0 | elapsed=45.1s
prefix hit rate | request_id=claude:66edfd84-efb7-a7f3-b501-cde406461a03_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=11727
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=45.6s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=46.1s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=46.6s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=47.1s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=47.6s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=48.1s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=48.6s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=49.1s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=49.6s
sessions 0/200 | steps 6/999 completed=6 submitted=204 active=198 failed=0 | elapsed=50.1s
prefix hit rate | request_id=claude:0557340a-5a5d-a853-229c-406e81229fc7_round_000000 planned=0.8013 actual=0.0000 delta=-0.8013 server_cached_prompt_tokens=0 server_prompt_tokens=17634
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=50.6s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=51.1s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=51.6s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=52.1s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=52.6s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=53.1s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=53.6s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=54.1s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=54.6s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=55.1s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=55.6s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=56.1s
sessions 0/200 | steps 7/999 completed=7 submitted=204 active=197 failed=0 | elapsed=56.6s
sessions 0/200 | steps 7/999 completed=7 submitted=205 active=198 failed=0 | elapsed=57.1s
prefix hit rate | request_id=codex:47d48db9-653f-02e5-722a-f83b4245f4b8_round_000000 planned=0.5301 actual=0.0000 delta=-0.5301 server_cached_prompt_tokens=0 server_prompt_tokens=13280
sessions 0/200 | steps 8/999 completed=8 submitted=206 active=198 failed=0 | elapsed=57.6s
sessions 0/200 | steps 8/999 completed=8 submitted=206 active=198 failed=0 | elapsed=58.1s
sessions 0/200 | steps 8/999 completed=8 submitted=206 active=198 failed=0 | elapsed=58.6s
sessions 0/200 | steps 8/999 completed=8 submitted=206 active=198 failed=0 | elapsed=59.1s
sessions 0/200 | steps 8/999 completed=8 submitted=207 active=199 failed=0 | elapsed=59.6s
sessions 0/200 | steps 8/999 completed=8 submitted=207 active=199 failed=0 | elapsed=60.1s
sessions 0/200 | steps 8/999 completed=8 submitted=207 active=199 failed=0 | elapsed=60.6s
prefix hit rate | request_id=claude:6cc4edcd-160d-036b-9ea0-44eeba039272_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=11302
sessions 0/200 | steps 9/999 completed=9 submitted=208 active=199 failed=0 | elapsed=61.1s
sessions 0/200 | steps 9/999 completed=9 submitted=208 active=199 failed=0 | elapsed=61.6s
sessions 0/200 | steps 9/999 completed=9 submitted=208 active=199 failed=0 | elapsed=62.1s
sessions 0/200 | steps 9/999 completed=9 submitted=208 active=199 failed=0 | elapsed=62.7s
prefix hit rate | request_id=claude:9ac99451-5a44-36d2-083b-0fd1e0ac5581_round_000000 planned=0.8239 actual=0.0000 delta=-0.8239 server_cached_prompt_tokens=0 server_prompt_tokens=15751
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=63.2s
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=63.7s
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=64.2s
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=64.7s
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=65.2s
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=65.7s
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=66.2s
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=66.7s
sessions 0/200 | steps 10/999 completed=10 submitted=208 active=198 failed=0 | elapsed=67.2s
prefix hit rate | request_id=claude:6fdcd71b-0884-bc85-e6bb-1d5bd2b53bb4_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=15942
sessions 0/200 | steps 11/999 completed=11 submitted=208 active=197 failed=0 | elapsed=67.7s
sessions 0/200 | steps 11/999 completed=11 submitted=208 active=197 failed=0 | elapsed=68.2s
sessions 0/200 | steps 11/999 completed=11 submitted=209 active=198 failed=0 | elapsed=68.7s
sessions 0/200 | steps 11/999 completed=11 submitted=209 active=198 failed=0 | elapsed=69.2s
sessions 0/200 | steps 11/999 completed=11 submitted=209 active=198 failed=0 | elapsed=69.7s
sessions 0/200 | steps 11/999 completed=11 submitted=209 active=198 failed=0 | elapsed=70.2s
sessions 0/200 | steps 11/999 completed=11 submitted=209 active=198 failed=0 | elapsed=70.7s
sessions 0/200 | steps 11/999 completed=11 submitted=209 active=198 failed=0 | elapsed=71.2s
prefix hit rate | request_id=claude:064a9dd6-9fc1-d38a-69fa-90276d693510_round_000000 planned=0.6452 actual=0.0000 delta=-0.6452 server_cached_prompt_tokens=0 server_prompt_tokens=13364
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=71.7s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=72.2s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=72.7s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=73.2s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=73.7s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=74.2s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=74.7s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=75.2s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=75.7s
sessions 0/200 | steps 12/999 completed=12 submitted=210 active=198 failed=0 | elapsed=76.2s
prefix hit rate | request_id=claude:50bc8e46-4d20-c0e4-266b-68b88411ea9b_round_000000 planned=0.8260 actual=0.0000 delta=-0.8260 server_cached_prompt_tokens=0 server_prompt_tokens=15711
sessions 0/200 | steps 13/999 completed=13 submitted=210 active=197 failed=0 | elapsed=76.7s
sessions 0/200 | steps 13/999 completed=13 submitted=210 active=197 failed=0 | elapsed=77.2s
sessions 0/200 | steps 13/999 completed=13 submitted=210 active=197 failed=0 | elapsed=77.7s
sessions 0/200 | steps 13/999 completed=13 submitted=210 active=197 failed=0 | elapsed=78.2s
sessions 0/200 | steps 13/999 completed=13 submitted=210 active=197 failed=0 | elapsed=78.7s
sessions 0/200 | steps 13/999 completed=13 submitted=210 active=197 failed=0 | elapsed=79.2s
sessions 0/200 | steps 13/999 completed=13 submitted=210 active=197 failed=0 | elapsed=79.7s
prefix hit rate | request_id=claude:e6d6e15b-f6c3-33b0-3033-70ae27664797_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=13436
sessions 0/200 | steps 14/999 completed=14 submitted=211 active=197 failed=0 | elapsed=80.2s
sessions 0/200 | steps 14/999 completed=14 submitted=211 active=197 failed=0 | elapsed=80.7s
sessions 0/200 | steps 14/999 completed=14 submitted=211 active=197 failed=0 | elapsed=81.2s
sessions 0/200 | steps 14/999 completed=14 submitted=211 active=197 failed=0 | elapsed=81.7s
sessions 0/200 | steps 14/999 completed=14 submitted=211 active=197 failed=0 | elapsed=82.2s
sessions 0/200 | steps 14/999 completed=14 submitted=211 active=197 failed=0 | elapsed=82.7s
sessions 0/200 | steps 14/999 completed=14 submitted=211 active=197 failed=0 | elapsed=83.2s
sessions 0/200 | steps 14/999 completed=14 submitted=211 active=197 failed=0 | elapsed=83.7s
prefix hit rate | request_id=claude:a82d04f5-e158-08b2-07a1-72762f760186_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=17269
sessions 0/200 | steps 15/999 completed=15 submitted=212 active=197 failed=0 | elapsed=84.2s
sessions 0/200 | steps 15/999 completed=15 submitted=212 active=197 failed=0 | elapsed=84.7s
sessions 0/200 | steps 15/999 completed=15 submitted=212 active=197 failed=0 | elapsed=85.2s
sessions 0/200 | steps 15/999 completed=15 submitted=212 active=197 failed=0 | elapsed=85.7s
sessions 0/200 | steps 15/999 completed=15 submitted=212 active=197 failed=0 | elapsed=86.2s
sessions 0/200 | steps 15/999 completed=15 submitted=212 active=197 failed=0 | elapsed=86.7s
sessions 0/200 | steps 15/999 completed=15 submitted=212 active=197 failed=0 | elapsed=87.2s
sessions 0/200 | steps 15/999 completed=15 submitted=213 active=198 failed=0 | elapsed=87.7s
sessions 0/200 | steps 15/999 completed=15 submitted=213 active=198 failed=0 | elapsed=88.2s
sessions 0/200 | steps 15/999 completed=15 submitted=213 active=198 failed=0 | elapsed=88.7s
sessions 0/200 | steps 15/999 completed=15 submitted=213 active=198 failed=0 | elapsed=89.2s
sessions 0/200 | steps 15/999 completed=15 submitted=213 active=198 failed=0 | elapsed=89.7s
sessions 0/200 | steps 15/999 completed=15 submitted=213 active=198 failed=0 | elapsed=90.2s
sessions 0/200 | steps 15/999 completed=15 submitted=214 active=199 failed=0 | elapsed=90.7s
prefix hit rate | request_id=claude:1239c2da-a410-5d33-aa09-aa78a30c25b8_round_000000 planned=0.6677 actual=0.0000 delta=-0.6677 server_cached_prompt_tokens=0 server_prompt_tokens=13676
sessions 0/200 | steps 16/999 completed=16 submitted=215 active=199 failed=0 | elapsed=91.2s
sessions 0/200 | steps 16/999 completed=16 submitted=216 active=200 failed=0 | elapsed=91.7s
sessions 0/200 | steps 16/999 completed=16 submitted=216 active=200 failed=0 | elapsed=92.2s
prefix hit rate | request_id=claude:a697e16f-42e4-543c-1afe-552ec9b3b971_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=6970
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=92.7s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=93.2s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=93.7s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=94.2s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=94.7s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=95.2s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=95.7s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=96.2s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=96.7s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=97.2s
sessions 0/200 | steps 17/999 completed=17 submitted=217 active=200 failed=0 | elapsed=97.7s
prefix hit rate | request_id=claude:70fe7395-e001-322b-d827-671bb2a4c2b9_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=14134
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=98.2s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=98.7s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=99.2s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=99.7s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=100.2s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=100.7s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=101.2s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=101.7s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=102.2s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=102.7s
sessions 0/200 | steps 18/999 completed=18 submitted=218 active=200 failed=0 | elapsed=103.2s
prefix hit rate | request_id=claude:eeaaf5c1-8d2f-5ef5-0870-b75bf888811a_round_000000 planned=0.8204 actual=0.0000 delta=-0.8204 server_cached_prompt_tokens=0 server_prompt_tokens=15820
sessions 0/200 | steps 19/999 completed=19 submitted=218 active=199 failed=0 | elapsed=103.7s
sessions 0/200 | steps 19/999 completed=19 submitted=218 active=199 failed=0 | elapsed=104.2s
sessions 0/200 | steps 19/999 completed=19 submitted=218 active=199 failed=0 | elapsed=104.7s
sessions 0/200 | steps 19/999 completed=19 submitted=218 active=199 failed=0 | elapsed=105.3s
sessions 0/200 | steps 19/999 completed=19 submitted=218 active=199 failed=0 | elapsed=105.8s
sessions 0/200 | steps 19/999 completed=19 submitted=218 active=199 failed=0 | elapsed=106.3s
prefix hit rate | request_id=claude:c139ab16-b590-1a5d-b913-85e3a2f263c2_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=17187
sessions 0/200 | steps 20/999 completed=20 submitted=219 active=199 failed=0 | elapsed=106.8s
sessions 0/200 | steps 20/999 completed=20 submitted=219 active=199 failed=0 | elapsed=107.3s
sessions 0/200 | steps 20/999 completed=20 submitted=219 active=199 failed=0 | elapsed=107.8s
sessions 0/200 | steps 20/999 completed=20 submitted=219 active=199 failed=0 | elapsed=108.3s
sessions 0/200 | steps 20/999 completed=20 submitted=219 active=199 failed=0 | elapsed=108.8s
sessions 0/200 | steps 20/999 completed=20 submitted=219 active=199 failed=0 | elapsed=109.3s
sessions 0/200 | steps 20/999 completed=20 submitted=219 active=199 failed=0 | elapsed=109.8s
prefix hit rate | request_id=claude:8ded2b95-67fe-b76c-0ee0-31c5e2a05680_round_000000 planned=0.6467 actual=0.0000 delta=-0.6467 server_cached_prompt_tokens=0 server_prompt_tokens=14290
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=110.3s
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=110.8s
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=111.3s
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=111.8s
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=112.3s
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=112.8s
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=113.3s
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=113.8s
sessions 0/200 | steps 21/999 completed=21 submitted=220 active=199 failed=0 | elapsed=114.3s
prefix hit rate | request_id=claude:2ba9bab3-5800-4310-2c1d-49815a74d72e_round_000000 planned=0.9998 actual=0.0000 delta=-0.9998 server_cached_prompt_tokens=0 server_prompt_tokens=15720
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=114.8s
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=115.3s
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=115.8s
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=116.3s
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=116.8s
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=117.3s
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=117.8s
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=118.3s
sessions 0/200 | steps 22/999 completed=22 submitted=220 active=198 failed=0 | elapsed=118.8s
prefix hit rate | request_id=claude:a33d7691-21d5-25c1-25ff-3bcbb8ee53d7_round_000000 planned=0.7914 actual=0.0000 delta=-0.7914 server_cached_prompt_tokens=0 server_prompt_tokens=17739
prefix hit rate | request_id=claude:0679bd31-d48f-8e64-2bfb-132a58a4a046_round_000000 planned=0.8186 actual=0.0000 delta=-0.8186 server_cached_prompt_tokens=0 server_prompt_tokens=15854
sessions 0/200 | steps 24/999 completed=24 submitted=220 active=196 failed=0 | elapsed=119.3s
sessions 0/200 | steps 24/999 completed=24 submitted=220 active=196 failed=0 | elapsed=119.8s
sessions 0/200 | steps 24/999 completed=24 submitted=220 active=196 failed=0 | elapsed=120.3s
sessions 0/200 | steps 24/999 completed=24 submitted=220 active=196 failed=0 | elapsed=120.8s
sessions 0/200 | steps 24/999 completed=24 submitted=220 active=196 failed=0 | elapsed=121.3s
