workload summary | sessions=200 steps=1000 max_prompt_len=89436 max_prefix_len=84631 max_input_len=66571 max_output_len=13223 total_output_len=706010 max_arrival_time_ms=0.000 total_tool_wait_after_ms=12644186.000
sessions 0/200 | steps 2/1000 completed=2 submitted=5 active=3 failed=0 | elapsed=24.1s
sessions 0/200 | steps 2/1000 completed=2 submitted=5 active=3 failed=0 | elapsed=24.6s
sessions 0/200 | steps 2/1000 completed=2 submitted=5 active=3 failed=0 | elapsed=25.1s
sessions 0/200 | steps 2/1000 completed=2 submitted=5 active=3 failed=0 | elapsed=25.6s
sessions 0/200 | steps 2/1000 completed=2 submitted=5 active=3 failed=0 | elapsed=26.1s
prefix hit rate | request_id=claude:1a34e8ad-8e6d-d726-e07b-1366935a91a8_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=19354
sessions 0/200 | steps 3/1000 completed=3 submitted=6 active=3 failed=0 | elapsed=26.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=6 active=3 failed=0 | elapsed=27.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=27.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=28.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=28.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=29.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=29.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=30.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=30.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=31.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=31.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=32.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=32.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=33.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=33.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=34.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=34.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=35.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=35.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=36.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=36.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=37.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=37.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=38.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=38.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=39.1s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=39.6s
sessions 0/200 | steps 3/1000 completed=3 submitted=7 active=4 failed=0 | elapsed=40.1s
prefix hit rate | request_id=claude:1622a000-3088-40b1-c9c2-e632ac23f5f7_round_000001 planned=0.9442 actual=0.9442 delta=+0.0000 server_cached_prompt_tokens=15564 server_prompt_tokens=16484
sessions 0/200 | steps 4/1000 completed=4 submitted=8 active=4 failed=0 | elapsed=40.6s
sessions 0/200 | steps 4/1000 completed=4 submitted=8 active=4 failed=0 | elapsed=41.1s
sessions 0/200 | steps 4/1000 completed=4 submitted=8 active=4 failed=0 | elapsed=41.6s
sessions 0/200 | steps 4/1000 completed=4 submitted=8 active=4 failed=0 | elapsed=42.1s
sessions 0/200 | steps 4/1000 completed=4 submitted=8 active=4 failed=0 | elapsed=42.6s
sessions 0/200 | steps 4/1000 completed=4 submitted=8 active=4 failed=0 | elapsed=43.1s
sessions 0/200 | steps 4/1000 completed=4 submitted=8 active=4 failed=0 | elapsed=43.6s
sessions 0/200 | steps 4/1000 completed=4 submitted=8 active=4 failed=0 | elapsed=44.1s
prefix hit rate | request_id=claude:00a24909-986f-18d3-c090-ab9e0603a55e_round_000001 planned=0.8645 actual=0.8645 delta=+0.0000 server_cached_prompt_tokens=16820 server_prompt_tokens=19456
sessions 0/200 | steps 5/1000 completed=5 submitted=8 active=3 failed=0 | elapsed=44.6s
sessions 0/200 | steps 5/1000 completed=5 submitted=8 active=3 failed=0 | elapsed=45.1s
prefix hit rate | request_id=claude:1a34e8ad-8e6d-d726-e07b-1366935a91a8_round_000001 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=20128
sessions 0/200 | steps 6/1000 completed=6 submitted=8 active=2 failed=0 | elapsed=45.6s
prefix hit rate | request_id=claude:12d1f040-d9d4-556a-0df5-aa4e08f0aac2_round_000000 planned=0.0000 actual=0.0000 delta=+0.0000 server_cached_prompt_tokens=0 server_prompt_tokens=28766
sessions 0/200 | steps 7/1000 completed=7 submitted=9 active=2 failed=0 | elapsed=46.1s
sessions 0/200 | steps 7/1000 completed=7 submitted=9 active=2 failed=0 | elapsed=46.6s
sessions 0/200 | steps 7/1000 completed=7 submitted=9 active=2 failed=0 | elapsed=47.1s
sessions 0/200 | steps 7/1000 completed=7 submitted=9 active=2 failed=0 | elapsed=47.6s
sessions 0/200 | steps 7/1000 completed=7 submitted=9 active=2 failed=0 | elapsed=48.1s
sessions 0/200 | steps 7/1000 completed=7 submitted=9 active=2 failed=0 | elapsed=48.6s
sessions 0/200 | steps 7/1000 completed=7 submitted=9 active=2 failed=0 | elapsed=49.1s
sessions 0/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=49.6s
sessions 0/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=50.1s
sessions 0/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=50.6s
sessions 0/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=51.1s
sessions 0/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=51.6s
sessions 0/200 | steps 7/1000 completed=7 submitted=10 active=3 failed=0 | elapsed=52.1s
prefix hit rate | request_id=claude:1622a000-3088-40b1-c9c2-e632ac23f5f7_round_000002 planned=0.7678 actual=0.7678 delta=+0.0000 server_cached_prompt_tokens=16483 server_prompt_tokens=21469
sessions 0/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=52.6s
sessions 0/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=53.1s
sessions 0/200 | steps 8/1000 completed=8 submitted=11 active=3 failed=0 | elapsed=53.6s
prefix hit rate | request_id=claude:1622a000-3088-40b1-c9c2-e632ac23f5f7_round_000003 planned=0.9191 actual=0.9191 delta=+0.0000 server_cached_prompt_tokens=21468 server_prompt_tokens=23357
sessions 0/200 | steps 9/1000 completed=9 submitted=12 active=3 failed=0 | elapsed=54.1s
sessions 0/200 | steps 9/1000 completed=9 submitted=12 active=3 failed=0 | elapsed=54.6s
sessions 0/200 | steps 9/1000 completed=9 submitted=13 active=4 failed=0 | elapsed=55.1s
sessions 0/200 | steps 9/1000 completed=9 submitted=13 active=4 failed=0 | elapsed=55.6s
sessions 0/200 | steps 9/1000 completed=9 submitted=13 active=4 failed=0 | elapsed=56.1s
sessions 0/200 | steps 9/1000 completed=9 submitted=13 active=4 failed=0 | elapsed=56.6s
sessions 0/200 | steps 9/1000 completed=9 submitted=13 active=4 failed=0 | elapsed=57.1s
sessions 0/200 | steps 9/1000 completed=9 submitted=13 active=4 failed=0 | elapsed=57.6s
sessions 0/200 | steps 9/1000 completed=9 submitted=13 active=4 failed=0 | elapsed=58.1s
prefix hit rate | request_id=claude:12d1f040-d9d4-556a-0df5-aa4e08f0aac2_round_000001 planned=0.5729 actual=0.5729 delta=+0.0000 server_cached_prompt_tokens=16771 server_prompt_tokens=29273
sessions 0/200 | steps 10/1000 completed=10 submitted=14 active=4 failed=0 | elapsed=58.6s
sessions 0/200 | steps 10/1000 completed=10 submitted=14 active=4 failed=0 | elapsed=59.1s
sessions 0/200 | steps 10/1000 completed=10 submitted=14 active=4 failed=0 | elapsed=59.6s
sessions 0/200 | steps 10/1000 completed=10 submitted=14 active=4 failed=0 | elapsed=60.1s
sessions 0/200 | steps 10/1000 completed=10 submitted=14 active=4 failed=0 | elapsed=60.6s
sessions 0/200 | steps 10/1000 completed=10 submitted=14 active=4 failed=0 | elapsed=61.1s
sessions 0/200 | steps 10/1000 completed=10 submitted=14 active=4 failed=0 | elapsed=61.6s
sessions 0/200 | steps 10/1000 completed=10 submitted=14 active=4 failed=0 | elapsed=62.1s
prefix hit rate | request_id=claude:00a24909-986f-18d3-c090-ab9e0603a55e_round_000002 planned=0.8840 actual=0.8840 delta=+0.0000 server_cached_prompt_tokens=19454 server_prompt_tokens=22007
sessions 0/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=62.6s
sessions 0/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=63.1s
sessions 0/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=63.6s
sessions 0/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=64.1s
sessions 0/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=64.7s
sessions 0/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=65.2s
sessions 0/200 | steps 11/1000 completed=11 submitted=14 active=3 failed=0 | elapsed=65.7s
prefix hit rate | request_id=claude:1a34e8ad-8e6d-d726-e07b-1366935a91a8_round_000002 planned=0.8635 actual=0.8635 delta=+0.0000 server_cached_prompt_tokens=19876 server_prompt_tokens=23017
sessions 0/200 | steps 12/1000 completed=12 submitted=14 active=2 failed=0 | elapsed=66.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=14 active=2 failed=0 | elapsed=66.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=67.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=67.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=68.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=68.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=69.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=69.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=70.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=70.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=71.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=71.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=72.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=72.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=73.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=15 active=3 failed=0 | elapsed=73.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=16 active=4 failed=0 | elapsed=74.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=16 active=4 failed=0 | elapsed=74.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=16 active=4 failed=0 | elapsed=75.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=16 active=4 failed=0 | elapsed=75.7s
sessions 0/200 | steps 12/1000 completed=12 submitted=16 active=4 failed=0 | elapsed=76.2s
sessions 0/200 | steps 12/1000 completed=12 submitted=16 active=4 failed=0 | elapsed=76.7s
prefix hit rate | request_id=claude:12d1f040-d9d4-556a-0df5-aa4e08f0aac2_round_000002 planned=0.8769 actual=0.8769 delta=+0.0000 server_cached_prompt_tokens=29271 server_prompt_tokens=33380
sessions 0/200 | steps 13/1000 completed=13 submitted=17 active=4 failed=0 | elapsed=77.2s
sessions 0/200 | steps 13/1000 completed=13 submitted=17 active=4 failed=0 | elapsed=77.7s
sessions 0/200 | steps 13/1000 completed=13 submitted=17 active=4 failed=0 | elapsed=78.2s
sessions 0/200 | steps 13/1000 completed=13 submitted=17 active=4 failed=0 | elapsed=78.7s
prefix hit rate | request_id=claude:00a24909-986f-18d3-c090-ab9e0603a55e_round_000003 planned=0.9738 actual=0.9738 delta=+0.0000 server_cached_prompt_tokens=22005 server_prompt_tokens=22598
sessions 0/200 | steps 14/1000 completed=14 submitted=17 active=3 failed=0 | elapsed=79.2s
sessions 0/200 | steps 14/1000 completed=14 submitted=17 active=3 failed=0 | elapsed=79.7s
prefix hit rate | request_id=claude:1a34e8ad-8e6d-d726-e07b-1366935a91a8_round_000003 planned=0.8789 actual=0.8789 delta=+0.0000 server_cached_prompt_tokens=23015 server_prompt_tokens=26187
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=80.2s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=80.7s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=81.2s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=81.7s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=82.2s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=82.7s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=83.2s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=83.7s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=84.2s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=84.7s
sessions 0/200 | steps 15/1000 completed=15 submitted=17 active=2 failed=0 | elapsed=85.2s
prefix hit rate | request_id=claude:12d1f040-d9d4-556a-0df5-aa4e08f0aac2_round_000003 planned=0.9900 actual=0.9900 delta=+0.0000 server_cached_prompt_tokens=33378 server_prompt_tokens=33715
sessions 0/200 | steps 16/1000 completed=16 submitted=18 active=2 failed=0 | elapsed=85.7s
sessions 0/200 | steps 16/1000 completed=16 submitted=18 active=2 failed=0 | elapsed=86.2s
sessions 0/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=86.7s
sessions 0/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=87.2s
sessions 0/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=87.7s
sessions 0/200 | steps 16/1000 completed=16 submitted=19 active=3 failed=0 | elapsed=88.2s
sessions 0/200 | steps 16/1000 completed=16 submitted=20 active=4 failed=0 | elapsed=88.7s
sessions 0/200 | steps 16/1000 completed=16 submitted=20 active=4 failed=0 | elapsed=89.2s
prefix hit rate | request_id=claude:1622a000-3088-40b1-c9c2-e632ac23f5f7_round_000004 planned=0.9470 actual=0.9470 delta=+0.0000 server_cached_prompt_tokens=23356 server_prompt_tokens=24662
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=89.7s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=90.2s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=90.7s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=91.2s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=91.7s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=92.2s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=92.7s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=93.2s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=93.7s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=94.2s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=94.7s
sessions 1/200 | steps 17/1000 completed=17 submitted=21 active=4 failed=0 | elapsed=95.2s
prefix hit rate | request_id=claude:12d1f040-d9d4-556a-0df5-aa4e08f0aac2_round_000004 planned=0.9868 actual=0.9868 delta=+0.0000 server_cached_prompt_tokens=33713 server_prompt_tokens=34164
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=95.7s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=96.2s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=96.7s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=97.2s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=97.7s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=98.2s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=98.7s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=99.2s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=99.7s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=100.2s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=100.7s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=101.2s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=101.7s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=102.2s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=102.7s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=103.2s
sessions 2/200 | steps 18/1000 completed=18 submitted=22 active=4 failed=0 | elapsed=103.7s
prefix hit rate | request_id=claude:ecbde7a2-8d8d-627e-a41d-3ebaf907c866_round_000000 planned=0.3395 actual=0.0000 delta=-0.3395 server_cached_prompt_tokens=0 server_prompt_tokens=28806
sessions 2/200 | steps 19/1000 completed=19 submitted=22 active=3 failed=0 | elapsed=104.2s
sessions 2/200 | steps 19/1000 completed=19 submitted=23 active=4 failed=0 | elapsed=104.7s
sessions 2/200 | steps 19/1000 completed=19 submitted=23 active=4 failed=0 | elapsed=105.2s
sessions 2/200 | steps 19/1000 completed=19 submitted=23 active=4 failed=0 | elapsed=105.7s
sessions 2/200 | steps 19/1000 completed=19 submitted=23 active=4 failed=0 | elapsed=106.2s
sessions 2/200 | steps 19/1000 completed=19 submitted=23 active=4 failed=0 | elapsed=106.7s
prefix hit rate | request_id=claude:ecbde7a2-8d8d-627e-a41d-3ebaf907c866_round_000001 planned=0.8525 actual=0.8525 delta=+0.0000 server_cached_prompt_tokens=28804 server_prompt_tokens=33786
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=107.2s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=107.7s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=108.2s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=108.7s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=109.2s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=109.8s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=110.3s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=110.8s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=111.3s
sessions 2/200 | steps 20/1000 completed=20 submitted=24 active=4 failed=0 | elapsed=111.8s
prefix hit rate | request_id=codex:272ea9a6-6f3a-b725-a5b9-f837146f99c1_round_000000 planned=0.9763 actual=0.0000 delta=-0.9763 server_cached_prompt_tokens=0 server_prompt_tokens=14028
sessions 2/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=112.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=112.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=113.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=113.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=114.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=24 active=3 failed=0 | elapsed=114.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=115.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=115.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=116.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=116.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=117.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=117.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=118.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=118.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=119.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=119.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=120.3s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=120.8s
sessions 2/200 | steps 21/1000 completed=21 submitted=25 active=4 failed=0 | elapsed=121.3s
